PropertyName,MeanSale,MedianSale,MeanRental,MedianRental,%toBreakEven,NSale,NRental,NError,URL
Diamond Residences @ Setapak,464720.0,470000.0,1650.0,1650.0,86.89698757109754,20,1,0,https://www.propertyguru.com.my/condo/diamond-residences-setapak-2075
Diamond Regency,503349.95,470000.0,1350.0,1350.0,71.09753528544344,20,4,0,https://www.propertyguru.com.my/condo/diamond-regency-2074
Sky Vista Residensi,690494.4,699000.0,2055.5555555555557,2000.0,70.82253289706654,20,18,0,https://www.propertyguru.com.my/condo/sky-vista-residensi-2086
Fahrenheit 88,1165000.0,1175000.0,3010.0,3050.0,64.25110596166,14,20,0,https://www.propertyguru.com.my/condo/fahrenheit-88-2082
Central Residence @ Sg Besi,440549.95,399500.0,1512.45,1550.0,96.0358864422112,20,20,0,https://www.propertyguru.com.my/condo/central-residence-sg-besi-2090
Suasana Bukit Ceylon,1280950.0,1240000.0,3130.0,3200.0,63.87735547748323,20,20,0,https://www.propertyguru.com.my/condo/suasana-bukit-ceylon-2096
The Z Residence,627350.0,617000.0,1869.9,1925.0,77.22611807371985,20,20,0,https://www.propertyguru.com.my/condo/the-z-residence-2107
Miharja Condominium,338500.0,332500.0,1370.0,1300.0,96.77659495272835,20,20,0,https://www.propertyguru.com.my/condo/miharja-condominium-2092
Best Western Premier Dua Sentral,536880.0,493500.0,1709.95,1700.0,85.26688535114909,20,20,0,https://www.propertyguru.com.my/condo/best-western-premier-dua-sentral-2095
Kiara Residence 2,597450.0,592500.0,1987.45,2000.0,83.55265906337468,20,20,0,https://www.propertyguru.com.my/condo/kiara-residence-2-2102
Mirage Residence Luxury Condominium,1195141.5,1049380.0,4200.0,4200.0,99.06839852065407,20,20,0,https://www.propertyguru.com.my/condo/mirage-residence-luxury-condominium-2106
Dedaun,2782850.0,2187000.0,11600.0,8900.0,100.73023763281677,20,12,0,https://www.propertyguru.com.my/condo/dedaun-2116
Gaya Apartments,373650.0,422500.0,1443.75,1500.0,87.87861034624171,20,8,0,https://www.propertyguru.com.my/condo/gaya-apartments-2121
Residence 8,601500.0,602000.0,1286.65,1200.0,49.340482220979574,20,20,0,https://www.propertyguru.com.my/condo/residence-8-2112
Laman Ceylon,1031845.0,950000.0,2744.95,2700.0,70.34914017717561,20,20,0,https://www.propertyguru.com.my/condo/laman-ceylon-2113
Four Seasons Place,10078000.0,6450000.0,15642.809523809523,15000.0,57.563895924476164,20,21,0,https://www.propertyguru.com.my/condo/four-seasons-place-2120
Gembira Park,428500.0,419000.0,1475.0,1475.0,87.13580188567782,6,2,0,https://www.propertyguru.com.my/condo/gembira-park-2122
Golden City Condominium,358750.0,372500.0,1483.3333333333333,1450.0,96.35191707090172,4,3,0,https://www.propertyguru.com.my/condo/golden-city-condominium-2125
Iringan Hijau,3305697.5,3200000.0,7900.0,8000.0,61.881188118811885,20,16,0,https://www.propertyguru.com.my/condo/iringan-hijau-2153
Seri Bukit Ceylon Service Residence,1337058.8235294118,900000.0,1850.45,1970.0,54.180418041804174,17,20,0,https://www.propertyguru.com.my/condo/seri-bukit-ceylon-service-residence-2168
Verdana @ North Kiara,1215350.0,1150000.0,3990.0,3800.0,81.7907877744296,20,20,0,https://www.propertyguru.com.my/condo/verdana-north-kiara-2180
Putra Ria Apartment (Bangsar),248333.0,249999.0,1342.857142857143,1300.0,128.71338614067326,3,7,0,https://www.propertyguru.com.my/condo/putra-ria-apartment-bangsar-2249
Savanna 2,1326250.0,1325000.0,4450.0,4400.0,82.19689893517653,8,4,0,https://www.propertyguru.com.my/condo/savanna-2-2264
Savanna,606950.0,590000.0,1974.4,2000.0,83.90669575432119,20,20,0,https://www.propertyguru.com.my/condo/savanna-2261
One Mont Kiara (1 Mont Kiara),610000.0,610000.0,5250.0,5250.0,213.0335984418114,1,2,0,https://www.propertyguru.com.my/condo/one-mont-kiara-1-mont-kiara-2303
Iris Apartment (Taman Desa),208549.9,204500.0,871.4285714285714,850.0,102.88314895059189,20,14,0,https://www.propertyguru.com.my/condo/iris-apartment-taman-desa-2291
Pangsaria,207333.33333333334,190000.0,950.0,950.0,123.76237623762377,9,2,0,https://www.propertyguru.com.my/condo/pangsaria-2285
Vila Tropika @ Pudu Impian II,330000.0,330000.0,1316.6666666666667,1300.0,97.5097509750975,2,3,0,https://www.propertyguru.com.my/condo/vila-tropika-pudu-impian-ii-2294
Kasturi Apartment (Bdr Tasik Permaisuri),247666.66666666666,243000.0,950.0,950.0,96.76893615287455,3,3,0,https://www.propertyguru.com.my/condo/kasturi-apartment-bdr-tasik-permaisuri-2288
Vistaria Residensi,630866.6666666666,630000.0,1931.25,1950.0,76.61480433757662,15,8,0,https://www.propertyguru.com.my/condo/vistaria-residensi-2300
Sri Jati I (OKR),298600.0,268000.0,1181.25,1200.0,110.83197872026008,20,8,0,https://www.propertyguru.com.my/condo/sri-jati-i-okr-2348
Bandar Damai Perdana Apartment,590500.0,705000.0,975.0,1100.0,38.62088336493224,6,3,0,https://www.propertyguru.com.my/condo/bandar-damai-perdana-apartment-2372
Taman Miharja Apartments (LRT Miharja),286000.0,300000.0,1200.0,1100.0,90.75907590759076,8,5,0,https://www.propertyguru.com.my/condo/taman-miharja-apartments-lrt-miharja-2417
Desa Pandan Baiduri Block G Apartment,360000.0,332500.0,1392.857142857143,1300.0,96.77659495272835,20,7,0,https://www.propertyguru.com.my/condo/desa-pandan-baiduri-block-g-apartment-2408
Sastra U-Thant,2759850.0,2230000.0,8195.0,7250.0,80.47329396616792,20,20,0,https://www.propertyguru.com.my/condo/sastra-u-thant-2426
Jasmin Apartment (Sri Rampai),289428.5714285714,290000.0,1150.0,1150.0,98.15636736087401,7,1,0,https://www.propertyguru.com.my/condo/jasmin-apartment-sri-rampai-2432
Pangsapuri Segar Ria,165944.44444444444,162500.0,708.3333333333334,700.0,106.62604722010663,18,6,0,https://www.propertyguru.com.my/condo/pangsapuri-segar-ria-2420
Sentul Utama Condominium,338700.0,340000.0,1190.0,1200.0,87.361677344205,20,20,0,https://www.propertyguru.com.my/condo/sentul-utama-condominium-2450
Madu Mas Apartment,423214.28571428574,417500.0,1500.0,1450.0,85.96668050038538,14,4,0,https://www.propertyguru.com.my/condo/madu-mas-apartment-2438
Dahlia Apartment (Sri Rampai),314166.6666666667,312500.0,1100.0,1100.0,87.12871287128714,6,1,0,https://www.propertyguru.com.my/condo/dahlia-apartment-sri-rampai-2435
Plaza 393 Condominium,371600.0,358000.0,1384.9,1300.0,89.88329000497815,5,20,0,https://www.propertyguru.com.my/condo/plaza-393-condominium-2411
Seri Titiwangsa,665000.0,665000.0,2000.0,2000.0,74.4435345790218,2,1,0,https://www.propertyguru.com.my/condo/seri-titiwangsa-2441
Miharja Apartment (LRT Maluri),276076.92307692306,278000.0,816.25,1100.0,97.94144882114111,13,8,0,https://www.propertyguru.com.my/condo/miharja-apartment-lrt-maluri-2414
Platinum Suites,1228150.0,1165000.0,3225.0,3150.0,66.92729358772787,20,20,0,https://www.propertyguru.com.my/condo/platinum-suites-2453
Villa Danau,439550.0,450000.0,1350.0,1400.0,77.00770077007701,20,5,0,https://www.propertyguru.com.my/condo/villa-danau-2456
Menara Orkid,289153.8461538461,280000.0,1192.4,1200.0,106.08203677510608,13,20,0,https://www.propertyguru.com.my/condo/menara-orkid-2447
Plaza Prima Setapak,437764.70588235295,430000.0,1487.5,1500.0,86.34584388671425,17,20,0,https://www.propertyguru.com.my/condo/plaza-prima-setapak-2513
Scott Sentral,823333.3333333334,750000.0,2067.5,2000.0,66.00660066006601,3,20,0,https://www.propertyguru.com.my/condo/scott-sentral-2546
The Signature,537857.1428571428,540000.0,2260.0,1800.0,82.5082508250825,7,20,0,https://www.propertyguru.com.my/condo/the-signature-2543
Villa Makmur,520000.0,520000.0,1614.2857142857142,1600.0,76.16146230007617,2,7,0,https://www.propertyguru.com.my/condo/villa-makmur-2540
Mas Kiara Residences,692294.1176470588,680000.0,2579.3529411764707,2600.0,94.64181712288875,17,17,0,https://www.propertyguru.com.my/condo/mas-kiara-residences-2522
Prima Setapak II,587550.0,562500.0,1700.0,1750.0,77.00770077007701,20,4,0,https://www.propertyguru.com.my/condo/prima-setapak-ii-2516
Seri Puteri Condominium,506157.84210526315,520000.0,1652.45,1600.0,76.16146230007617,19,20,0,https://www.propertyguru.com.my/condo/seri-puteri-condominium-2528
Putra Suria Residensi,307109.95,320000.0,1200.0,1150.0,88.95420792079207,20,20,0,https://www.propertyguru.com.my/condo/putra-suria-residensi-2525
Jubilee Court,222500.0,220000.0,1050.0,1050.0,118.13681368136814,4,2,0,https://www.propertyguru.com.my/condo/jubilee-court-2552
Menara Avenue,943800.0,949000.0,2067.8571428571427,1800.0,46.94884662333462,5,14,0,https://www.propertyguru.com.my/condo/menara-avenue-2567
Sun Complex,560000.0,560000.0,2849.5,2849.5,125.95031824611033,1,2,0,https://www.propertyguru.com.my/condo/sun-complex-2564
Megan Ambassy,387571.4285714286,359000.0,1483.3333333333333,1325.0,91.3566286990816,14,18,0,https://www.propertyguru.com.my/condo/megan-ambassy-2570
Plaza Medan Putra,332800.0,334000.0,1117.85,1100.0,81.52012806071025,20,20,0,https://www.propertyguru.com.my/condo/plaza-medan-putra-2669
Vida Bukit Ceylon,1383333.3333333333,1300000.0,1828.5714285714287,1700.0,32.36862147753237,3,7,0,https://www.propertyguru.com.my/condo/vida-bukit-ceylon-2717
Residensi Desa,611388.8888888889,605000.0,1714.2857142857142,1700.0,69.55240978643319,18,7,0,https://www.propertyguru.com.my/condo/residensi-desa-2708
Manda'rina Court,268000.0,250000.0,1000.0,1000.0,99.00990099009901,7,2,0,https://www.propertyguru.com.my/condo/manda-rina-court-2705
KM1 West Condominium @ Bukit Jalil,931764.7058823529,900000.0,2623.95,2700.0,74.25742574257426,17,20,0,https://www.propertyguru.com.my/condo/km1-west-condominium-bukit-jalil-2723
Q1 Condominium,536333.3333333334,515000.0,1900.0,1900.0,91.31981159280977,3,2,0,https://www.propertyguru.com.my/condo/q1-condominium-5804
Sutera Maya Condominium,553000.0,528000.0,1829.0,1800.0,84.38343834383437,7,13,0,https://www.propertyguru.com.my/condo/sutera-maya-condominium-5861
Villa Orkid Condominium @ Prima Pelangi,693200.0,670000.0,2049.95,2000.0,73.88798581350672,20,20,0,https://www.propertyguru.com.my/condo/villa-orkid-condominium-prima-pelangi-5855
Arcoris Residences @ Arcoris Mont Kiara,1530700.0,1365000.0,4745.0,4500.0,81.6015667500816,20,20,0,https://www.propertyguru.com.my/condo/arcoris-residences-arcoris-mont-kiara-5840
Sentrio Suites,735650.0,719000.0,2285.0,2300.0,79.18037979041297,20,20,0,https://www.propertyguru.com.my/condo/sentrio-suites-5888
The Horizon Residences @ Jalan Tun Razak,1109210.5263157894,1050000.0,2524.9,2425.0,57.166430928807166,19,20,0,https://www.propertyguru.com.my/condo/the-horizon-residences-jalan-tun-razak-5846
Kuchai Entrepreneurs Park Shop Apartment,218666.66666666666,219000.0,947.5,990.0,111.89475111894751,18,8,0,https://www.propertyguru.com.my/condo/kuchai-entrepreneurs-park-shop-apartment-5903
Residensi 22 @ Mont Kiara,2295714.285714286,2300000.0,9014.285714285714,8500.0,91.47653895824365,21,21,0,https://www.propertyguru.com.my/condo/residensi-22-mont-kiara-5891
Anyaman Residence,564461.5384615385,580000.0,1587.4,1600.0,68.28269033799931,13,20,0,https://www.propertyguru.com.my/condo/anyaman-residence-5915
G Residence @ Desa Pandan,1048000.0,1125000.0,2739.95,2600.0,57.2057205720572,20,20,0,https://www.propertyguru.com.my/condo/g-residence-desa-pandan-5945
Sri Intan 2 (Jalan Ipoh),407572.2,342500.0,1230.0,1200.0,86.72400086724001,20,5,0,https://www.propertyguru.com.my/condo/sri-intan-2-jalan-ipoh-5993
Suasana Lumayan,596000.0,510000.0,1577.5,1550.0,75.22811104639875,20,20,0,https://www.propertyguru.com.my/condo/suasana-lumayan-5978
The Treez Jalil Residence @ Bukit Jalil,1735200.0,1300000.0,3531.8,3600.0,68.54531607006855,15,20,0,https://www.propertyguru.com.my/condo/the-treez-jalil-residence-bukit-jalil-5984
Nadi Bangsar Service Residence,936980.0,1100000.0,3117.45,3150.0,70.88208820882087,20,20,0,https://www.propertyguru.com.my/condo/nadi-bangsar-service-residence-6050
Lakeville Residence,655610.0,725000.0,1894.65,1850.0,63.16148856264937,20,20,0,https://www.propertyguru.com.my/condo/lakeville-residence-6056
Tiara Mutiara 2,591000.0,572500.0,1447.5,1400.0,60.53007047429634,20,20,0,https://www.propertyguru.com.my/condo/tiara-mutiara-2-6032
Residensi Rampai,492800.0,499000.0,1569.4444444444443,1550.0,76.88644615964601,5,18,0,https://www.propertyguru.com.my/condo/residensi-rampai-6080
Saville @ Melawati,516700.0,540000.0,1577.2727272727273,1500.0,68.75687568756875,20,11,0,https://www.propertyguru.com.my/condo/saville-melawati-6086
28 Dutamas,950468.4,854000.0,3077.5,2850.0,82.60486470192686,20,20,0,https://www.propertyguru.com.my/condo/28-dutamas-6083
Happy Garden Apartment,249285.7142857143,246000.0,1230.0,1300.0,130.8057635031796,7,5,0,https://www.propertyguru.com.my/condo/happy-garden-apartment-6128
Nusa Mewah Villa Condominium,319050.0,326500.0,1116.6666666666667,1100.0,83.39271905751066,20,3,0,https://www.propertyguru.com.my/condo/nusa-mewah-villa-condominium-6158
288 Residences @ Kuchai Lama,754764.7058823529,650000.0,3960.0,2600.0,99.00990099009901,17,20,0,https://www.propertyguru.com.my/condo/288-residences-kuchai-lama-6245
Petalz Residences @ Old Klang Road,686950.0,680000.0,2217.45,2200.0,80.08153756552126,20,20,0,https://www.propertyguru.com.my/condo/petalz-residences-old-klang-road-6248
TWY Duplex Condos @ Mont Kiara,863149.9,765000.0,3125.0,2550.0,82.5082508250825,20,20,0,https://www.propertyguru.com.my/condo/twy-duplex-condos-mont-kiara-6242
100 Residency,778333.3333333334,790000.0,2959.8,3100.0,97.12996616117307,12,5,0,https://www.propertyguru.com.my/condo/100-residency-6278
D'Sands Residence @ Old Klang Road,642594.0,622500.0,1458.5,1500.0,59.64451866873434,20,20,0,https://www.propertyguru.com.my/condo/d-sands-residence-old-klang-road-6251
SkyVille 8 @ Benteng 8,509191.875,520000.0,1770.0,1800.0,85.68164508758568,16,20,0,https://www.propertyguru.com.my/condo/skyville-8-benteng-8-6287
Platinum Lake Condominium PV 20,469250.0,455000.0,1469.95,1500.0,81.6015667500816,20,20,0,https://www.propertyguru.com.my/condo/platinum-lake-condominium-pv-20-6239
Avantas Residences @ Old Klang Road,661666.6666666666,650000.0,1824.9,1699.5,64.71820258948972,15,20,0,https://www.propertyguru.com.my/condo/avantas-residences-old-klang-road-6254
Taman Connaught Flat (High Rise),157500.0,157500.0,850.0,850.0,133.58478705013357,2,1,0,https://www.propertyguru.com.my/condo/taman-connaught-flat-high-rise-6299
Taman Connaught Flat (Low Rise),196000.0,190000.0,724.0,724.0,94.31995831162062,3,2,0,https://www.propertyguru.com.my/condo/taman-connaught-flat-low-rise-6296
Hedgeford 10 Residences @ Wangsa Maju,278000.0,298000.0,1600.0,1600.0,132.89919595986444,20,7,0,https://www.propertyguru.com.my/condo/hedgeford-10-residences-wangsa-maju-6338
The Reach @ Titiwangsa,1040915.0,880000.0,3050.0,2700.0,75.94509450945095,20,20,0,https://www.propertyguru.com.my/condo/the-reach-titiwangsa-6329
Taman Kepong Indah Flat,420000.0,220000.0,1000.0,1000.0,112.51125112511251,3,1,0,https://www.propertyguru.com.my/condo/taman-kepong-indah-flat-6335
The Loft @ ZetaPark,454650.0,470000.0,1519.95,1400.0,73.73077733305246,20,20,0,https://www.propertyguru.com.my/condo/the-loft-zetapark-6401
Maxim Residences @ Cheras KL,406066.55,399999.5,1514.9,1450.0,89.72783493207089,20,20,0,https://www.propertyguru.com.my/condo/maxim-residences-cheras-kl-6395
Maxim Citylights @ Sentul KL,379280.0,372500.0,1467.35,1400.0,93.02943717190512,20,20,0,https://www.propertyguru.com.my/condo/maxim-citylights-sentul-kl-6392
Anjali North Kiara,2628400.0,1075000.0,3802.0,3590.0,82.66175454754779,20,20,0,https://www.propertyguru.com.my/condo/anjali-north-kiara-6425
Cloud Tree @ Cheras,633450.8,596000.0,2154.95,1975.0,82.02372250647883,20,20,0,https://www.propertyguru.com.my/condo/cloud-tree-cheras-6410
South View Serviced Apartments,676200.0,640000.0,2139.95,2099.5,81.19972153465346,20,20,0,https://www.propertyguru.com.my/condo/south-view-serviced-apartments-6431
Expressionz Professional Suites,1028469.4,1049500.0,2070.0,1250.0,29.481271138071406,20,7,0,https://www.propertyguru.com.my/condo/expressionz-professional-suites-6467
The Leafz @ Sungai Besi,612900.0,597000.0,1847.0,1800.0,74.63057863575301,20,20,0,https://www.propertyguru.com.my/condo/the-leafz-sungai-besi-6464
Villa Crystal,717000.0,678000.0,2019.85,1900.0,69.36534361400741,20,20,1,https://www.propertyguru.com.my/condo/villa-crystal-6473
Vila Vista @ Cheras,854144.4,729000.0,3405.0,3300.0,112.04824186122316,20,20,0,https://www.propertyguru.com.my/condo/vila-vista-cheras-6470
Twin Arkz @ Bukit Jalil,1346000.0,1120000.0,2980.0,2950.0,65.19625176803395,20,20,0,https://www.propertyguru.com.my/condo/twin-arkz-bukit-jalil-6461
The Link 2 Residences,687950.0,663500.0,2016.8,2049.0,76.43982182694532,20,20,0,https://www.propertyguru.com.my/condo/the-link-2-residences-6482
Tribeca Bukit Bintang,1113882.3529411764,1160000.0,2520.0,2500.0,53.34585182656196,17,20,0,https://www.propertyguru.com.my/condo/tribeca-bukit-bintang-6512
Serai Bukit Bandaraya,8584100.0,8124000.0,18464.70588235294,18000.0,54.84300276408734,20,17,0,https://www.propertyguru.com.my/condo/serai-bukit-bandaraya-6500
Lido Residency,649499.95,650000.0,1992.5,2000.0,76.16146230007617,20,20,0,https://www.propertyguru.com.my/condo/lido-residency-6506
The Vyne,633050.0,618000.0,1207.95,1499.5,60.05879714185011,20,20,0,https://www.propertyguru.com.my/condo/the-vyne-6521
Dua Menjalara Kondominium,1181950.0,1200000.0,4957.142857142857,5200.0,107.26072607260727,20,7,0,https://www.propertyguru.com.my/condo/dua-menjalara-kondominium-6542
Pavilion Hilltop @ Mont Kiara,2000000.0,1865000.0,6135.0,6000.0,79.63262814217079,20,20,0,https://www.propertyguru.com.my/condo/pavilion-hilltop-mont-kiara-6554
The Andes,586704.0,524900.0,2010.0,2150.0,101.38659131678074,20,10,0,https://www.propertyguru.com.my/condo/the-andes-6539
"The Mews, KLCC",1651000.0,1510000.0,4444.95,4000.0,65.56947085437021,20,20,0,https://www.propertyguru.com.my/condo/the-mews-klcc-6575
Fortune Perdana Lakeside Residences,550250.0,540000.0,1563.4,1600.0,73.34066740007333,20,20,0,https://www.propertyguru.com.my/condo/fortune-perdana-lakeside-residences-6551
Riverville Residences,615490.6666666666,620000.0,1583.5,1700.0,67.86969019482592,12,20,0,https://www.propertyguru.com.my/condo/riverville-residences-6590
OUG Parklane Phase 2,340157.8947368421,329000.0,1280.0,1250.0,94.04435884317915,19,20,0,https://www.propertyguru.com.my/condo/oug-parklane-phase-2-6668
OUG Parklane Phase 3,336400.0,328500.0,1375.0,1375.0,103.60625103606252,20,20,0,https://www.propertyguru.com.my/condo/oug-parklane-phase-3-6671
Taman Permata Fadason,217250.0,216500.0,850.0,850.0,97.18061875471612,4,1,0,https://www.propertyguru.com.my/condo/taman-permata-fadason-6620
Pangsapuri Puteri 2 (Tmn Damai Impian 2),265000.0,265000.0,823.75,822.5,76.82607883429853,1,4,0,https://www.propertyguru.com.my/condo/pangsapuri-puteri-2-tmn-damai-impian-2-6626
Damai 88,2238981.8181818184,1590000.0,146207.14285714287,3800.0,59.15685908213463,11,7,0,https://www.propertyguru.com.my/condo/damai-88-6653
The Sanctuary,1390000.0,1390000.0,4750.0,4750.0,84.58579670916731,2,2,0,https://www.propertyguru.com.my/condo/the-sanctuary-6659
Pangsapuri Mega Indah,144000.0,144000.0,800.0,800.0,137.5137513751375,2,2,0,https://www.propertyguru.com.my/condo/pangsapuri-mega-indah-6638
Verve Suites @ KL South,673505.0,647500.0,2056.75,2000.0,76.45552200007646,20,20,0,https://www.propertyguru.com.my/condo/verve-suites-kl-south-6656
Seasons Garden Residences @ Wangsa Maju,472450.0,470000.0,1477.45,1500.0,78.99726142827049,20,20,0,https://www.propertyguru.com.my/condo/seasons-garden-residences-wangsa-maju-6686
Damansara City Residency,3596347.45,2810000.0,7570.0,5750.0,50.6500828018745,20,20,0,https://www.propertyguru.com.my/condo/damansara-city-residency-6710
Pearl Suria,642150.0,641500.0,2227.5,2150.0,82.9584127547595,20,20,0,https://www.propertyguru.com.my/condo/pearl-suria-6722
Star Residences @ KLCC,2228999.85,1378000.0,4029.85,3150.0,56.58221845406602,20,20,0,https://www.propertyguru.com.my/condo/star-residences-klcc-6707
Residency V,564150.0,536500.0,1837.5,1800.0,83.0465152759451,20,20,0,https://www.propertyguru.com.my/condo/residency-v-6725
VIVO Residential Suites @ 9 Seputeh,687922.5,618825.0,1902.3,1650.0,65.99860082966241,20,20,0,https://www.propertyguru.com.my/condo/vivo-residential-suites-9-seputeh-6797
Irama Wangsa,813000.0,786000.0,2584.95,2600.0,81.87841684931853,20,20,0,https://www.propertyguru.com.my/condo/irama-wangsa-6791
Inwood Residences @ Pantai Sentral Park,1112344.4,1000000.0,3822.5,3625.0,89.72772277227723,20,20,0,https://www.propertyguru.com.my/condo/inwood-residences-pantai-sentral-park-6806
Sentul Village Mercury Service Apartment,418749.95,400000.0,1491.9,1425.0,88.18069306930693,20,20,0,https://www.propertyguru.com.my/condo/sentul-village-mercury-service-apartment-6833
TTDI Ascencia,1223500.0,1146500.0,3055.0,2650.0,57.21243733618892,20,20,0,https://www.propertyguru.com.my/condo/ttdi-ascencia-6821
The Robertson,775580.0,672300.0,2123.809523809524,2100.0,77.31696864465563,20,21,0,https://www.propertyguru.com.my/condo/the-robertson-6863
Dorsett Residences Bukit Bintang,1311000.0,1175000.0,3074.95,3200.0,67.41099641879082,10,20,0,https://www.propertyguru.com.my/condo/dorsett-residences-bukit-bintang-6866
Laman Damai Kepong (Li Garden),211737.4375,210000.0,711.45,700.0,82.5082508250825,16,20,0,https://www.propertyguru.com.my/condo/laman-damai-kepong-li-garden-6875
Taman Usaha Jaya Shop Apartment,330000.0,330000.0,850.0,850.0,63.75637563756375,1,1,0,https://www.propertyguru.com.my/condo/taman-usaha-jaya-shop-apartment-6878
SERINI Melawati,664850.0,650000.0,1852.5,1800.0,68.54531607006855,20,20,0,https://www.propertyguru.com.my/condo/serini-melawati-6965
Chymes @ Gurney,657777.7777777778,700000.0,2764.95,2800.0,99.00990099009901,18,20,0,https://www.propertyguru.com.my/condo/chymes-gurney-6935
Trinity Aquata,582050.0,580000.0,1854.95,1775.0,75.75110959371798,20,20,0,https://www.propertyguru.com.my/condo/trinity-aquata-6968
KL Traders Square Residences,486499.95,492500.0,1685.0,1650.0,82.92707443333165,20,20,0,https://www.propertyguru.com.my/condo/kl-traders-square-residences-6980
The Westside II,1221500.0,1200000.0,3925.0,3700.0,76.32013201320133,20,20,0,https://www.propertyguru.com.my/condo/the-westside-ii-7007
Denai Sutera,733800.0,710000.0,2400.0,2400.0,83.67033886487239,15,4,0,https://www.propertyguru.com.my/condo/denai-sutera-6998
Pangsapuri Seroja (Laman Rimbunan),227166.66666666666,230000.0,874.9285714285714,825.0,88.7860525182953,12,14,0,https://www.propertyguru.com.my/condo/pangsapuri-seroja-laman-rimbunan-6986
DEX Suites 1.0 (Tower A) @ Kiara East,413777.77777777775,418000.0,1669.9,1500.0,88.82467194087829,9,10,0,https://www.propertyguru.com.my/condo/dex-suites-1-0-tower-a-kiara-east-7004
Flat Taman Melati Blok A,201250.0,210000.0,790.0,790.0,93.11645450259311,4,2,0,https://www.propertyguru.com.my/condo/flat-taman-melati-blok-a-7082
Desa Pandan Baiduri Apartment Block C1,319166.6666666667,320000.0,1800.0,1800.0,139.23267326732673,6,1,0,https://www.propertyguru.com.my/condo/desa-pandan-baiduri-apartment-block-c1-7061
The Manhattan,945714.2857142857,940000.0,3241.5833333333335,3000.0,78.99726142827049,8,12,1,https://www.propertyguru.com.my/condo/the-manhattan-7328
Apartment Abdullah Hukum,350000.0,350000.0,1592.3076923076924,1600.0,113.15417256011314,1,13,0,https://www.propertyguru.com.my/condo/apartment-abdullah-hukum-7397
Bayu Sentul Condominium,477027.7,462500.0,1761.9,1775.0,94.995986085095,20,20,0,https://www.propertyguru.com.my/condo/bayu-sentul-condominium-7400
Nobleton Crest,4583629.95,4738000.0,14505.882352941177,15000.0,78.36368271694202,20,17,0,https://www.propertyguru.com.my/condo/nobleton-crest-7367
Vortex Hotel Suites & Residences @ KLCC,899250.0,895000.0,1864.95,2200.0,60.84407323413905,20,20,0,https://www.propertyguru.com.my/condo/vortex-hotel-suites-residences-klcc-7424
Citizen 2 @ Old Klang Road,523100.0,490000.0,1725.0,1750.0,88.40169731258841,20,20,0,https://www.propertyguru.com.my/condo/citizen-2-old-klang-road-7445
The Henge Kepong,531136.3636363636,486500.0,1702.5,1500.0,76.31801206842164,22,20,0,https://www.propertyguru.com.my/condo/the-henge-kepong-7439
Garden Tower Apartment,238333.33333333334,220000.0,850.0,850.0,95.63456345634563,6,1,0,https://www.propertyguru.com.my/condo/garden-tower-apartment-7418
Residensi Gombak 126,369090.9090909091,380000.0,1419.1666666666667,1300.0,84.67952058363731,11,12,0,https://www.propertyguru.com.my/condo/residensi-gombak-126-7502
Ascenda Residences @ SkyArena Setapak,515299.95,527500.0,1632.3,1600.0,75.07859790718409,20,20,0,https://www.propertyguru.com.my/condo/ascenda-residences-skyarena-setapak-7496
OPUS Kuala Lumpur,1206533.3333333333,1150000.0,3389.95,3300.0,71.02884201463625,15,20,0,https://www.propertyguru.com.my/condo/opus-kuala-lumpur-7550
Riana Dutamas,492594.7368421053,530000.0,1482.45,1400.0,65.38389688025406,20,20,1,https://www.propertyguru.com.my/condo/riana-dutamas-7634
Secoya Residences,1125429.95,1100000.0,3567.5,3400.0,76.5076507650765,20,20,0,https://www.propertyguru.com.my/condo/secoya-residences-7619
The Centrina @ Central Residence,574000.0,574000.0,1575.0,1550.0,66.84030772415221,2,4,0,https://www.propertyguru.com.my/condo/the-centrina-central-residence-7628
KM1 East Condominium @ Bukit Jalil,1499750.0,1450000.0,4044.4444444444443,4000.0,68.28269033799931,20,9,0,https://www.propertyguru.com.my/condo/km1-east-condominium-bukit-jalil-7697
United Point Residence @ North Kiara,546733.2,539444.0,1899.35,1950.0,89.47606560212603,20,20,0,https://www.propertyguru.com.my/condo/united-point-residence-north-kiara-7718
Danau Kota Suite Apartments,498181.8181818182,480000.0,1721.35,1750.0,90.24339933993399,11,20,0,https://www.propertyguru.com.my/condo/danau-kota-suite-apartments-7715
Spring Avenue @ Kuchai Lama,551050.0,535000.0,1599.85,1600.0,74.02609419820486,20,20,0,https://www.propertyguru.com.my/condo/spring-avenue-kuchai-lama-7739
Parkhill Residence Bukit Jalil,590450.0,590000.0,1964.95,2150.0,90.19969793589527,20,20,0,https://www.propertyguru.com.my/condo/parkhill-residence-bukit-jalil-7754
DEX Suites 2.0 (Tower B) @ Kiara East,443750.0,417500.0,1587.5,1675.0,99.30633781941067,4,4,0,https://www.propertyguru.com.my/condo/dex-suites-2-0-tower-b-kiara-east-7796
Citizen @ Old Klang Road,607350.0,615000.0,1919.75,1999.5,80.47573049987926,20,20,0,https://www.propertyguru.com.my/condo/citizen-old-klang-road-7769
D'Majestic Residenz @ Pudu,679041.8,777500.0,1529.0833333333333,1600.0,50.9375696412085,10,12,0,https://www.propertyguru.com.my/condo/d-majestic-residenz-pudu-7772
