PropertyName,MeanSale,MedianSale,MeanRental,MedianRental,%toBreakEven,NSale,NRental,NError,URL
Intan Apartment (Setiawangsa),339750.0,329000.0,1400.0,1400.0,105.32968190436064,8,1,0,https://www.propertyguru.com.my/condo/intan-apartment-setiawangsa-1729
Sri Kia Peng,1633000.0,1560000.0,3971.4285714285716,3600.0,57.12109672505712,10,14,0,https://www.propertyguru.com.my/condo/sri-kia-peng-1733
D'Mayang,1268333.3333333333,1290000.0,3265.0,2950.0,56.60449765906823,18,20,0,https://www.propertyguru.com.my/condo/d-mayang-1724
Villa Putra,531800.0,439000.0,1633.3333333333333,1600.0,90.21403279280092,20,12,0,https://www.propertyguru.com.my/condo/villa-putra-1717
Kenanga Point,454199.9,439999.5,1582.5,1625.0,91.41549542039871,10,20,0,https://www.propertyguru.com.my/condo/kenanga-point-1741
Villa Inai,879999.0,879999.0,2500.0,2500.0,70.31961186184517,1,1,0,https://www.propertyguru.com.my/condo/villa-inai-1737
Cheras Heights,574833.3333333334,595000.0,1600.0,1600.0,66.56127797653714,6,1,0,https://www.propertyguru.com.my/condo/cheras-heights-1730
Impian Kota,157666.66666666666,153000.0,1000.0,1000.0,161.78088397075,3,1,0,https://www.propertyguru.com.my/condo/impian-kota-1738
Sri Kenny,1608400.0,1465000.0,6155.0,5500.0,92.9273814753489,20,20,0,https://www.propertyguru.com.my/condo/sri-kenny-1732
Menara Belfield Condominium,465000.0,465000.0,1625.0,1600.0,85.16980730331098,2,6,0,https://www.propertyguru.com.my/condo/menara-belfield-condominium-1739
Ixora Apartment (Jalan Tun Razak),333588.17647058825,320000.0,1470.0,1450.0,112.15965346534654,17,20,0,https://www.propertyguru.com.my/condo/ixora-apartment-jalan-tun-razak-1742
Menara Polo,528600.0,530000.0,1746.875,1675.0,78.22716233887539,20,16,0,https://www.propertyguru.com.my/condo/menara-polo-1744
Casa Idaman,381550.0,386500.0,1375.0,1400.0,89.65967748133158,20,20,0,https://www.propertyguru.com.my/condo/casa-idaman-1755
Bangunan Choo Cheng Khay,794749.875,550000.0,1619.923076923077,1580.0,71.10711071107112,8,13,0,https://www.propertyguru.com.my/condo/bangunan-choo-cheng-khay-1740
Sri Mutiara,337937.5,338000.0,1233.1666666666667,1249.5,91.5036030230242,16,6,0,https://www.propertyguru.com.my/condo/sri-mutiara-1749
Desa Pandan Delima Block J Apartment,328444.44444444444,330000.0,1270.0,1200.0,90.00900090009002,9,5,0,https://www.propertyguru.com.my/condo/desa-pandan-delima-block-j-apartment-1743
Sri Jati II (OKR),454300.0,450000.0,1476.2941176470588,1400.0,77.00770077007701,20,17,0,https://www.propertyguru.com.my/condo/sri-jati-ii-okr-1758
Pangsapuri Tulin,284583.3333333333,295000.0,1108.3333333333333,1125.0,94.39503272361134,12,6,0,https://www.propertyguru.com.my/condo/pangsapuri-tulin-1759
"Bennington Residences @ SkyArena, Setapak",584263.1578947369,639000.0,2145.0,2100.0,81.3461627852926,20,20,1,https://www.propertyguru.com.my/condo/bennington-residences-skyarena-setapak-7499
Vista Angkasa,373578.94736842107,380000.0,1825.0,1800.0,117.24856696195934,19,10,0,https://www.propertyguru.com.my/condo/vista-angkasa-1856
Bukit Desa Condominium,1027777.7777777778,690000.0,4000.0,4000.0,143.49261013057827,9,2,0,https://www.propertyguru.com.my/condo/bukit-desa-condominium-1857
28 Mont Kiara,2317857.1428571427,2050000.0,9047.619047619048,7500.0,90.55783627143202,21,21,0,https://www.propertyguru.com.my/condo/28-mont-kiara-1878
9 Madge,3349132.0,3737250.0,9578.57142857143,9000.0,59.60860986760928,20,14,0,https://www.propertyguru.com.my/condo/9-madge-1881
231 TR,550900.0,500000.0,1789.9,1700.0,84.15841584158416,20,20,0,https://www.propertyguru.com.my/condo/231-tr-1877
11 Mont Kiara,3460600.0,2850000.0,9850.0,9750.0,84.67952058363731,20,20,0,https://www.propertyguru.com.my/condo/11-mont-kiara-1874
Ampersand,3021944.761904762,2700000.0,8166.666666666667,7000.0,64.17308397506417,21,15,0,https://www.propertyguru.com.my/condo/ampersand-1884
20trees (The Apartment),1161450.0,1100000.0,3200.0,3200.0,72.007200720072,20,2,0,https://www.propertyguru.com.my/condo/20trees-the-apartment-1875
Seni Mont Kiara,2646000.0,2100000.0,9640.0,9500.0,111.97548326261197,20,20,0,https://www.propertyguru.com.my/condo/seni-mont-kiara-1890
Brunsfield EmbassyView,2186428.5714285714,1600000.0,8415.0,4500.0,69.61633663366337,21,20,0,https://www.propertyguru.com.my/condo/brunsfield-embassyview-1888
Covillea @ Bukit Jalil,921133.2,925000.0,2812.5,2900.0,77.6023548300776,20,20,0,https://www.propertyguru.com.my/condo/covillea-bukit-jalil-1891
Bintang Fairlane,642100.0,580000.0,1862.45,1800.0,76.81802663024924,20,20,0,https://www.propertyguru.com.my/condo/bintang-fairlane-1887
First Residence,484950.0,425000.0,1520.0,1550.0,90.27373325567851,20,20,0,https://www.propertyguru.com.my/condo/first-residence-1897
Anggun Residences,1529388.8,1274500.0,3329.0,3350.0,65.06142964237577,20,20,0,https://www.propertyguru.com.my/condo/anggun-residences-1903
Icon Residence (Mont Kiara),1239300.0,1149000.0,3405.0,3200.0,68.9363975562047,20,20,0,https://www.propertyguru.com.my/condo/icon-residence-mont-kiara-1902
M City,706659.95,591600.0,2045.0,1875.0,78.44978209788525,20,20,0,https://www.propertyguru.com.my/condo/m-city-1907
K Residence @ Jalan Ampang KLCC,3133887.5,3293900.0,8615.0,7750.0,58.23846600331426,20,20,0,https://www.propertyguru.com.my/condo/k-residence-jalan-ampang-klcc-1904
Endah Promenade,531150.0,525000.0,1989.95,2000.0,94.29514380009428,20,20,0,https://www.propertyguru.com.my/condo/endah-promenade-1896
Kiara 9,2118000.0,1665000.0,5725.0,5250.0,78.04834537507804,20,20,0,https://www.propertyguru.com.my/condo/kiara-9-1906
Gallery @ U-Thant,3161500.0,3200000.0,11140.0,10000.0,77.35148514851485,20,20,0,https://www.propertyguru.com.my/condo/gallery-u-thant-1899
Panorama Residences @ Sentul,416449.95,410000.0,1580.0,1400.0,84.5206471866699,20,20,0,https://www.propertyguru.com.my/condo/panorama-residences-sentul-1912
The Elements @ Ampang,601550.0,650000.0,1622.5,1500.0,57.12109672505712,20,20,0,https://www.propertyguru.com.my/condo/the-elements-ampang-1927
Royal Regent (Sri Putramas 3),641950.0,690000.0,2317.5,2475.0,88.7860525182953,20,20,0,https://www.propertyguru.com.my/condo/royal-regent-sri-putramas-3-1916
The Pearl,4199360.0,3600000.0,9070.5,7400.0,50.880088008800875,20,20,0,https://www.propertyguru.com.my/condo/the-pearl-1928
Swiss Garden Residences,563099.95,550000.0,1932.5,1800.0,81.008100810081,20,20,0,https://www.propertyguru.com.my/condo/swiss-garden-residences-1924
Sixceylon Condominium,988050.0,844000.0,3079.95,3100.0,90.91548965323072,20,20,0,https://www.propertyguru.com.my/condo/sixceylon-condominium-1919
Waldorf Tower,1159300.0,815000.0,2254.9,2300.0,69.85361112798395,20,20,0,https://www.propertyguru.com.my/condo/waldorf-tower-1935
OUG Parklane,349499.95,351000.0,1230.0,1225.0,86.38684381258639,20,20,0,https://www.propertyguru.com.my/condo/oug-parklane-1938
TTDI Plaza Condominium,1434000.0,1300000.0,4040.0,4200.0,79.96953541507997,5,5,0,https://www.propertyguru.com.my/condo/ttdi-plaza-condominium-1930
Vue Residences,1432000.0,660000.0,1876.75,1900.0,71.25712571257127,20,20,0,https://www.propertyguru.com.my/condo/vue-residences-1934
The Capers,836750.0,755000.0,2457.3,2350.0,77.04412825388498,20,20,0,https://www.propertyguru.com.my/condo/the-capers-1943
Taragon Puteri KL,1130800.0,965000.0,2359.15,2300.0,58.995536859385425,10,20,0,https://www.propertyguru.com.my/condo/taragon-puteri-kl-1925
The Greens @ TTDI,3786153.846153846,3600000.0,7317.588235294118,7000.0,48.12981298129813,13,17,0,https://www.propertyguru.com.my/condo/the-greens-ttdi-1944
Kiaramas Danai,1853550.0,1800000.0,6165.0,6000.0,82.5082508250825,20,20,0,https://www.propertyguru.com.my/condo/kiaramas-danai-1972
Gembira Residen (G Residence),788099.95,709000.0,2340.0,2300.0,80.29716935022134,20,20,0,https://www.propertyguru.com.my/condo/gembira-residen-g-residence-1971
188 Suites (Fraser Residence),1229500.0,1150000.0,2918.4,2651.5,57.070598364184235,20,20,0,https://www.propertyguru.com.my/condo/188-suites-fraser-residence-1982
Rosvilla Condominium,567750.0,530000.0,2000.0,1750.0,81.72987110031757,20,6,0,https://www.propertyguru.com.my/condo/rosvilla-condominium-1975
222 Residency,724950.0,480000.0,1558.25,1500.0,77.35148514851485,20,12,0,https://www.propertyguru.com.my/condo/222-residency-1984
288 Residency,824500.0,655000.0,1887.5,1800.0,68.02206938251078,20,20,0,https://www.propertyguru.com.my/condo/288-residency-1986
8 Petaling,825150.0,778000.0,2470.0,2450.0,77.94802616508437,20,20,0,https://www.propertyguru.com.my/condo/8-petaling-1997
Abadi Ria,987666.6666666666,999000.0,4000.0,4000.0,99.1090100000991,9,2,0,https://www.propertyguru.com.my/condo/abadi-ria-1998
6 CapSquare,1119749.95,1099999.5,3482.95,3299.5,74.24620836573827,20,20,0,https://www.propertyguru.com.my/condo/6-capsquare-1990
Acacia @ The Park Residences,1525000.0,1525000.0,4450.0,4450.0,72.22853432884271,2,2,0,https://www.propertyguru.com.my/condo/acacia-the-park-residences-2000
Amaya Maluri,498100.0,499500.0,1687.45,1725.0,85.48152112508548,20,20,0,https://www.propertyguru.com.my/condo/amaya-maluri-2008
Andalucia,872153.8461538461,780000.0,2475.0,2450.0,77.74815943132775,13,4,0,https://www.propertyguru.com.my/condo/andalucia-2011
Alam Puri,501666.6666666667,495000.0,1437.5,1400.0,70.00700070007001,6,20,0,https://www.propertyguru.com.my/condo/alam-puri-2002
Astana Lumayan (Bdr Tasik Permasuri),517000.0,520000.0,1800.0,1800.0,85.68164508758568,20,2,0,https://www.propertyguru.com.my/condo/astana-lumayan-bdr-tasik-permasuri-2021
Avelon Tower,331250.0,320000.0,1082.5,1000.0,77.35148514851485,20,20,0,https://www.propertyguru.com.my/condo/avelon-tower-2023
Astaka Heights,436600.0,450000.0,2787.5,2700.0,148.5148514851485,5,4,0,https://www.propertyguru.com.my/condo/astaka-heights-2020
Begonia @ The Park Residences,1004833.3333333334,950000.0,5180.0,5300.0,138.09275664408545,6,5,0,https://www.propertyguru.com.my/condo/begonia-the-park-residences-2035
Beverly 2 (Bandar Menjalara),331684.2105263158,340000.0,1160.0,1100.0,80.08153756552126,19,10,0,https://www.propertyguru.com.my/condo/beverly-2-bandar-menjalara-2038
Bukit Mas Apartment,480000.0,480000.0,1200.0,1200.0,61.881188118811885,1,1,0,https://www.propertyguru.com.my/condo/bukit-mas-apartment-2042
Casa Residency,671800.0,657000.0,2255.0,2250.0,84.7687508476875,20,20,0,https://www.propertyguru.com.my/condo/casa-residency-2046
Bukit Segambut Apartment,403283.2,390000.0,1477.5,1500.0,95.2018278750952,20,20,0,https://www.propertyguru.com.my/condo/bukit-segambut-apartment-2044
Berjaya Times Square,688750.0,605000.0,2837.5,2750.0,112.51125112511251,20,20,0,https://www.propertyguru.com.my/condo/berjaya-times-square-2037
Banyan Tree @ Pavilion,2574000.0,2200000.0,8100.0,7850.0,88.32133213321333,20,20,0,https://www.propertyguru.com.my/condo/banyan-tree-pavilion-2033
Bougainvilla Apartment (Segambut),363650.0,360000.0,1307.5,1200.0,82.5082508250825,20,20,0,https://www.propertyguru.com.my/condo/bougainvilla-apartment-segambut-2041
Kondominium Bistari Lavender,518333.3333333333,480000.0,2100.0,2100.0,108.29207920792079,3,1,0,https://www.propertyguru.com.my/condo/kondominium-bistari-lavender-2040
Carlton @ Plaza Damas 3,415149.4,387500.0,1464.6,1400.0,89.42829766847652,20,20,0,https://www.propertyguru.com.my/condo/carlton-plaza-damas-3-2045
Chelsea @ Plaza Damas 3,402850.0,380000.0,1489.85,1549.5,100.93147472641999,20,20,0,https://www.propertyguru.com.my/condo/chelsea-plaza-damas-3-2054
Platinum Hill PV 6,496150.0,480000.0,1770.0,1650.0,85.08663366336634,20,20,0,https://www.propertyguru.com.my/condo/platinum-hill-pv-6-2062
Midfields,537050.0,492500.0,2089.5,1800.0,90.46589938181636,20,20,0,https://www.propertyguru.com.my/condo/midfields-2060
Putra Villa,656750.0,472500.0,1599.95,1600.0,83.81790560008382,16,20,0,https://www.propertyguru.com.my/condo/putra-villa-2061
Platinum Hill PV 5,441500.0,430000.0,1422.4,1475.0,84.90674648860235,20,20,0,https://www.propertyguru.com.my/condo/platinum-hill-pv-5-2063
Setapak Green,681450.0,675000.0,1920.0,1900.0,69.67363403006968,20,20,0,https://www.propertyguru.com.my/condo/setapak-green-2064
Cheras Ria Apartment,154571.42857142858,156500.0,602.5,600.0,94.89766868060607,14,20,0,https://www.propertyguru.com.my/condo/cheras-ria-apartment-2056
Cliveden @ Plaza Damas 3,405100.0,382500.0,1420.0,1300.0,84.12605966479,10,15,0,https://www.propertyguru.com.my/condo/cliveden-plaza-damas-3-2055
Desarina Condominium,517000.0,500000.0,1250.0,1250.0,61.881188118811885,5,2,0,https://www.propertyguru.com.my/condo/desarina-condominium-2067
Diamond Residences @ Setapak,468494.7368421053,460000.0,1716.6666666666667,1650.0,88.7860525182953,19,3,0,https://www.propertyguru.com.my/condo/diamond-residences-setapak-2075
Diamond Regency,421650.0,425000.0,1400.0,1400.0,81.53756552125802,20,4,0,https://www.propertyguru.com.my/condo/diamond-regency-2074
Sky Vista Residensi,675099.95,680000.0,1857.5,1800.0,65.52125800815377,20,20,0,https://www.propertyguru.com.my/condo/sky-vista-residensi-2086
Fahrenheit 88,1141947.3684210526,1100000.0,3012.5,3050.0,68.63186318631864,19,20,0,https://www.propertyguru.com.my/condo/fahrenheit-88-2082
Central Residence @ Sg Besi,484050.0,450000.0,1702.5,1600.0,88.008800880088,20,20,0,https://www.propertyguru.com.my/condo/central-residence-sg-besi-2090
Suasana Bukit Ceylon,1144660.0,1050000.0,3020.0,3150.0,74.25742574257426,20,20,0,https://www.propertyguru.com.my/condo/suasana-bukit-ceylon-2096
The Z Residence,660500.0,664000.0,1850.0,1750.0,65.23619229392818,20,20,0,https://www.propertyguru.com.my/condo/the-z-residence-2107
Miharja Condominium,344349.95,349000.0,1360.0,1325.0,93.97429714318136,20,20,0,https://www.propertyguru.com.my/condo/miharja-condominium-2092
Best Western Premier Dua Sentral,591400.0,555000.0,1677.5,1700.0,75.81839265007581,10,20,0,https://www.propertyguru.com.my/condo/best-western-premier-dua-sentral-2095
Kiara Residence 2,638050.0,615000.0,1909.95,1850.0,74.458665378733,20,20,0,https://www.propertyguru.com.my/condo/kiara-residence-2-2102
Mirage Residence Luxury Condominium,1078100.0,1025000.0,3974.9,3999.5,96.58295097802464,20,20,0,https://www.propertyguru.com.my/condo/mirage-residence-luxury-condominium-2106
Dedaun,2432715.0,1969000.0,11308.333333333334,8800.0,110.62558769843464,20,12,0,https://www.propertyguru.com.my/condo/dedaun-2116
Gaya Apartments,364100.0,349000.0,1336.842105263158,1400.0,99.29359698147465,20,19,0,https://www.propertyguru.com.my/condo/gaya-apartments-2121
Residence 8,603845.0,602000.0,1364.4,1200.0,49.340482220979574,20,20,0,https://www.propertyguru.com.my/condo/residence-8-2112
Laman Ceylon,1045245.0,971000.0,2569.9,2575.0,65.64121911676234,20,20,0,https://www.propertyguru.com.my/condo/laman-ceylon-2113
Four Seasons Place,7325714.285714285,6000000.0,14340.47619047619,14450.0,59.61221122112212,21,21,0,https://www.propertyguru.com.my/condo/four-seasons-place-2120
Gembira Park,420166.6666666667,395000.0,1437.5,1475.0,92.43012908885825,6,4,0,https://www.propertyguru.com.my/condo/gembira-park-2122
Golden City Condominium,392250.0,385000.0,1200.0,1200.0,77.15057220007715,4,2,0,https://www.propertyguru.com.my/condo/golden-city-condominium-2125
Iringan Hijau,3275147.5,3200000.0,8050.0,8500.0,65.74876237623762,20,18,0,https://www.propertyguru.com.my/condo/iringan-hijau-2153
Seri Bukit Ceylon Service Residence,1257857.142857143,855000.0,1830.0,1800.0,52.11047420531526,14,20,0,https://www.propertyguru.com.my/condo/seri-bukit-ceylon-service-residence-2168
Verdana @ North Kiara,1159650.0,1050000.0,3735.0,3500.0,82.5082508250825,20,20,0,https://www.propertyguru.com.my/condo/verdana-north-kiara-2180
Putra Ria Apartment (Bangsar),256249.75,249999.5,1342.857142857143,1300.0,128.71312871338614,4,7,0,https://www.propertyguru.com.my/condo/putra-ria-apartment-bangsar-2249
Savanna 2,1355000.0,1400000.0,4575.0,4500.0,79.56152758132957,10,4,0,https://www.propertyguru.com.my/condo/savanna-2-2264
Savanna,606849.95,590000.0,2104.4,2100.0,88.10203054203726,20,20,0,https://www.propertyguru.com.my/condo/savanna-2261
Sri Endah Apartment,240727.27272727274,240000.0,1500.0,1500.0,154.7029702970297,11,1,0,https://www.propertyguru.com.my/condo/sri-endah-apartment-2279
Pudu Impian I,199666.66666666666,200000.0,1080.0,1100.0,136.13861386138615,6,10,0,https://www.propertyguru.com.my/condo/pudu-impian-i-2297
Iris Apartment (Taman Desa),192799.9,190000.0,863.3333333333334,850.0,110.73475768629496,20,15,0,https://www.propertyguru.com.my/condo/iris-apartment-taman-desa-2291
Pangsaria,222583.33333333334,209000.0,1050.0,1050.0,124.35454071722961,12,2,0,https://www.propertyguru.com.my/condo/pangsaria-2285
Vila Tropika @ Pudu Impian II,370000.0,360000.0,1258.3333333333333,1300.0,89.38393839383939,3,6,0,https://www.propertyguru.com.my/condo/vila-tropika-pudu-impian-ii-2294
Vistaria Residensi,607578.947368421,650000.0,1907.142857142857,1900.0,72.35338918507236,19,7,0,https://www.propertyguru.com.my/condo/vistaria-residensi-2300
Sri Jati I (OKR),321550.0,322500.0,1183.3333333333333,1200.0,92.10223347916187,20,6,0,https://www.propertyguru.com.my/condo/sri-jati-i-okr-2348
Bandar Damai Perdana Apartment,396333.3333333333,284000.0,975.0,1100.0,95.87226328266628,6,3,0,https://www.propertyguru.com.my/condo/bandar-damai-perdana-apartment-2372
Taman Miharja Apartments (LRT Miharja),269142.85714285716,264000.0,1033.3333333333333,1075.0,100.7913291329133,14,6,0,https://www.propertyguru.com.my/condo/taman-miharja-apartments-lrt-miharja-2417
Desa Pandan Baiduri Block G Apartment,346150.0,330000.0,1341.6666666666667,1300.0,97.5097509750975,20,6,0,https://www.propertyguru.com.my/condo/desa-pandan-baiduri-block-g-apartment-2408
Sastra U-Thant,3091350.0,2405000.0,8475.0,7500.0,77.1906712500772,20,20,0,https://www.propertyguru.com.my/condo/sastra-u-thant-2426
Jasmin Apartment (Sri Rampai),284000.0,284000.0,1125.0,1125.0,98.05117835727235,6,2,0,https://www.propertyguru.com.my/condo/jasmin-apartment-sri-rampai-2432
Pangsapuri Segar Ria,169180.0,165000.0,672.8571428571429,680.0,102.010201020102,20,7,0,https://www.propertyguru.com.my/condo/pangsapuri-segar-ria-2420
Wickham Manor,950000.0,910000.0,4800.0,4800.0,130.56250680013056,4,1,0,https://www.propertyguru.com.my/condo/wickham-manor-2423
Sentul Utama Condominium,332200.0,332500.0,1172.5,1150.0,85.61006476587508,20,20,0,https://www.propertyguru.com.my/condo/sentul-utama-condominium-2450
Madu Mas Apartment,429900.0,419000.0,1560.0,1500.0,88.61267988374016,20,5,0,https://www.propertyguru.com.my/condo/madu-mas-apartment-2438
Plaza 393 Condominium,424750.0,405000.0,1487.45,1500.0,91.67583425009167,8,20,0,https://www.propertyguru.com.my/condo/plaza-393-condominium-2411
Miharja Apartment (LRT Maluri),262866.6666666667,260000.0,759.5454545454545,1000.0,95.2018278750952,15,11,0,https://www.propertyguru.com.my/condo/miharja-apartment-lrt-maluri-2414
Platinum Suites,1244400.0,1200000.0,3140.0,3100.0,63.94389438943895,20,20,0,https://www.propertyguru.com.my/condo/platinum-suites-2453
Villa Danau,428400.0,425000.0,1375.0,1375.0,80.08153756552126,20,2,0,https://www.propertyguru.com.my/condo/villa-danau-2456
Menara Orkid,288000.0,280000.0,1195.3636363636363,1200.0,106.08203677510608,18,11,0,https://www.propertyguru.com.my/condo/menara-orkid-2447
Plaza Prima Setapak,443444.44444444444,430000.0,1495.0,1500.0,86.34584388671425,18,20,0,https://www.propertyguru.com.my/condo/plaza-prima-setapak-2513
Scott Sentral,719363.6363636364,698000.0,2287.45,2200.0,78.0163976283015,11,20,0,https://www.propertyguru.com.my/condo/scott-sentral-2546
The Signature,537250.0,540000.0,2140.0,2100.0,96.25962596259626,8,20,0,https://www.propertyguru.com.my/condo/the-signature-2543
Villa Makmur,520000.0,520000.0,1505.0,1475.0,70.2113480578827,2,10,0,https://www.propertyguru.com.my/condo/villa-makmur-2540
Mas Kiara Residences,689700.0,680000.0,2532.294117647059,2600.0,94.64181712288875,20,17,0,https://www.propertyguru.com.my/condo/mas-kiara-residences-2522
Prima Setapak II,600000.0,636500.0,1800.0,1800.0,69.99914445490111,20,2,0,https://www.propertyguru.com.my/condo/prima-setapak-ii-2516
Seri Puteri Condominium,502611.1111111111,485000.0,1764.95,1700.0,86.76125344493212,18,20,0,https://www.propertyguru.com.my/condo/seri-puteri-condominium-2528
Putra Suria Residensi,319250.0,318000.0,1236.5,1200.0,93.40556697179153,20,20,0,https://www.propertyguru.com.my/condo/putra-suria-residensi-2525
Jubilee Court,215000.0,215000.0,900.0,900.0,103.6150126640571,2,1,0,https://www.propertyguru.com.my/condo/jubilee-court-2552
Menara Avenue,854750.0,874500.0,1713.3333333333333,1500.0,42.457075896268876,4,15,0,https://www.propertyguru.com.my/condo/menara-avenue-2567
Merdeka View Apartment,679500.0,665000.0,2100.0,2100.0,78.1657113079729,6,2,0,https://www.propertyguru.com.my/condo/merdeka-view-apartment-2549
Megan Ambassy,372571.4285714286,359000.0,1321.4285714285713,1100.0,75.84323891999227,14,14,0,https://www.propertyguru.com.my/condo/megan-ambassy-2570
Plaza Medan Putra,319750.0,330000.0,1159.95,1100.0,82.5082508250825,20,20,0,https://www.propertyguru.com.my/condo/plaza-medan-putra-2669
Vida Bukit Ceylon,1425000.0,1425000.0,2500.0,2500.0,43.425395171096056,2,1,0,https://www.propertyguru.com.my/condo/vida-bukit-ceylon-2717
Residensi Desa,615550.0,595000.0,1755.5555555555557,1700.0,70.72135785007072,20,9,0,https://www.propertyguru.com.my/condo/residensi-desa-2708
Manda'rina Court,278000.0,270000.0,1000.0,1000.0,91.67583425009167,5,2,0,https://www.propertyguru.com.my/condo/manda-rina-court-2705
Flat Taman Bukit Anggerik,650000.0,650000.0,600.0,600.0,22.84843869002285,1,1,0,https://www.propertyguru.com.my/condo/flat-taman-bukit-anggerik-2702
KM1 West Condominium @ Bukit Jalil,979350.0,995000.0,2674.8,2800.0,69.65520672670281,20,20,0,https://www.propertyguru.com.my/condo/km1-west-condominium-bukit-jalil-2723
Q1 Condominium,527000.0,507000.0,2133.3333333333335,2200.0,107.40719042318433,4,3,0,https://www.propertyguru.com.my/condo/q1-condominium-5804
Sutera Maya Condominium,565600.0,580000.0,1797.142857142857,1800.0,76.81802663024924,5,7,0,https://www.propertyguru.com.my/condo/sutera-maya-condominium-5861
Villa Orkid Condominium @ Prima Pelangi,707500.0,720000.0,2117.35,2000.0,68.75687568756875,20,20,0,https://www.propertyguru.com.my/condo/villa-orkid-condominium-prima-pelangi-5855
Arcoris Residences @ Arcoris Mont Kiara,1324275.0,1185000.0,4357.5,4300.0,89.8191084931278,20,20,0,https://www.propertyguru.com.my/condo/arcoris-residences-arcoris-mont-kiara-5840
Sentrio Suites,659527.5,632500.0,2129.95,2150.0,84.13884866747544,20,20,0,https://www.propertyguru.com.my/condo/sentrio-suites-5888
The Horizon Residences @ Jalan Tun Razak,763400.0,695000.0,2642.4,2325.0,82.80504309423748,20,20,0,https://www.propertyguru.com.my/condo/the-horizon-residences-jalan-tun-razak-5846
Kuchai Entrepreneurs Park Shop Apartment,223650.0,225000.0,951.8181818181819,1000.0,110.01100110011001,20,11,0,https://www.propertyguru.com.my/condo/kuchai-entrepreneurs-park-shop-apartment-5903
Residensi 22 @ Mont Kiara,2279523.8095238097,2300000.0,8728.57142857143,8500.0,91.47653895824365,21,21,0,https://www.propertyguru.com.my/condo/residensi-22-mont-kiara-5891
Anyaman Residence,532062.5,510000.0,1413.7857142857142,1599.0,77.60629004076878,16,14,0,https://www.propertyguru.com.my/condo/anyaman-residence-5915
G Residence @ Desa Pandan,1120000.0,1030000.0,2754.95,2700.0,64.885129289628,20,20,0,https://www.propertyguru.com.my/condo/g-residence-desa-pandan-5945
Sri Intan 2 (Jalan Ipoh),399161.1,355000.0,1220.0,1200.0,83.67033886487239,20,5,0,https://www.propertyguru.com.my/condo/sri-intan-2-jalan-ipoh-5993
Suasana Lumayan,516649.9,477500.0,1604.9,1625.0,84.23617230833031,20,20,0,https://www.propertyguru.com.my/condo/suasana-lumayan-5978
The Treez Jalil Residence @ Bukit Jalil,2020149.9,2240000.0,3740.0,3600.0,39.780763790664786,20,20,0,https://www.propertyguru.com.my/condo/the-treez-jalil-residence-bukit-jalil-5984
Nadi Bangsar Service Residence,1112899.85,1260000.0,2709.85,2650.0,52.05877730630206,20,20,0,https://www.propertyguru.com.my/condo/nadi-bangsar-service-residence-6050
Lakeville Residence,736400.0,734000.0,1972.0,1999.0,67.41171392343594,20,20,0,https://www.propertyguru.com.my/condo/lakeville-residence-6056
Tiara Mutiara 2,599822.5,580000.0,1450.0,1500.0,64.01502219187437,20,20,0,https://www.propertyguru.com.my/condo/tiara-mutiara-2-6032
Residensi Rampai,502714.28571428574,500000.0,1585.0,1550.0,76.73267326732673,7,20,0,https://www.propertyguru.com.my/condo/residensi-rampai-6080
Saville @ Melawati,533500.0,485000.0,1675.0,1550.0,79.1058487292028,20,4,0,https://www.propertyguru.com.my/condo/saville-melawati-6086
28 Dutamas,1047090.0,958000.0,3196.45,2700.0,69.76167345335787,20,20,0,https://www.propertyguru.com.my/condo/28-dutamas-6083
Happy Garden Apartment,241444.44444444444,240000.0,1100.0,1150.0,118.60561056105612,9,8,0,https://www.propertyguru.com.my/condo/happy-garden-apartment-6128
Desa Pandan Elena Block F Apartment,297666.6666666667,260000.0,1100.0,1100.0,104.72201066260472,3,1,0,https://www.propertyguru.com.my/condo/desa-pandan-elena-block-f-apartment-6143
Nusa Mewah Villa Condominium,323500.0,326500.0,1049.8333333333333,1000.0,75.81156277955513,20,6,0,https://www.propertyguru.com.my/condo/nusa-mewah-villa-condominium-6158
Medan Bukit Permai Shop Apartment,181633.33333333334,180000.0,1000.0,1000.0,137.5137513751375,3,1,0,https://www.propertyguru.com.my/condo/medan-bukit-permai-shop-apartment-6188
288 Residences @ Kuchai Lama,697800.0,642500.0,2632.45,2300.0,88.60808259814307,20,20,0,https://www.propertyguru.com.my/condo/288-residences-kuchai-lama-6245
Petalz Residences @ Old Klang Road,689350.0,660000.0,2040.0,2300.0,86.25862586258626,20,20,0,https://www.propertyguru.com.my/condo/petalz-residences-old-klang-road-6248
TWY Duplex Condos @ Mont Kiara,906388.7,790000.0,3605.0,2750.0,86.16367965910516,20,20,0,https://www.propertyguru.com.my/condo/twy-duplex-condos-mont-kiara-6242
100 Residency,779230.7692307692,780000.0,3200.0,3200.0,101.54861640010154,13,5,0,https://www.propertyguru.com.my/condo/100-residency-6278
D'Sands Residence @ Old Klang Road,657899.85,699999.0,1616.5,1750.0,61.881276520635474,20,20,0,https://www.propertyguru.com.my/condo/d-sands-residence-old-klang-road-6251
SkyVille 8 @ Benteng 8,537625.6,534240.0,1879.95,1950.0,90.34764662450073,15,20,0,https://www.propertyguru.com.my/condo/skyville-8-benteng-8-6287
